Type,Region,Residence _School Type,Service_Type,Year,Coverage,School_age _population,Service_level
sdg,Oceania,rural,Hygiene,2016,40.55203,1324725.816,Limited service
sdg,Oceania,secondary,Hygiene,2016,38.7683,585191.1922,Limited service
sdg,Oceania,urban,Hygiene,2016,44.03,404865.5254,Limited service
sdg,Oceania,total,Hygiene,2016,43.89037,1837362.186,No service
sdg,Oceania,pre_primary,Hygiene,2016,46.25108,486526.6687,No service
sdg,Oceania,primary,Hygiene,2016,44.56639,724147.1924,No service
sdg,Oceania,rural,Hygiene,2016,51.1211,1669988.742,No service
sdg,Oceania,secondary,Hygiene,2016,40.13729,605855.6069,No service
sdg,Oceania,urban,Hygiene,2016,50.14,461048.3252,No service
sdg,Oceania,total,Sanitation,2016,48.63368,2035929.469,Basic service
sdg,Oceania,pre_primary,Sanitation,2016,42.96801,451991.2787,Basic service
sdg,Oceania,primary,Sanitation,2016,48.20641,783292.9935,Basic service
sdg,Oceania,secondary,Sanitation,2016,67.61977,1020691.971,Basic service
sdg,Oceania,total,Sanitation,2016,0,0,Insufficient data
sdg,Oceania,pre_primary,Sanitation,2016,0,0,Insufficient data
sdg,Oceania,primary,Sanitation,2016,0,0,Insufficient data
sdg,Oceania,rural,Sanitation,2016,100,3266731,Insufficient data
sdg,Oceania,secondary,Sanitation,2016,0,0,Insufficient data
sdg,Oceania,urban,Sanitation,2016,100,919522,Insufficient data
sdg,Oceania,total,Sanitation,2016,11.80784,494306.109,Limited service
sdg,Oceania,pre_primary,Sanitation,2016,14.00284,147299.355,Limited service
sdg,Oceania,primary,Sanitation,2016,11.92011,193686.6914,Limited service
sdg,Oceania,secondary,Sanitation,2016,10.85225,163810.143,Limited service
sdg,Oceania,total,Sanitation,2016,39.55848,1656018.422,No service
sdg,Oceania,pre_primary,Sanitation,2016,43.02915,452634.3662,No service
sdg,Oceania,primary,Sanitation,2016,39.87347,647893.3151,No service
sdg,Oceania,secondary,Sanitation,2016,21.52798,324955.8284,No service
sdg,Oceania,total,Hygiene,2017,18.86134,799017.647,Basic service
sdg,Oceania,pre_primary,Hygiene,2017,16.04837,169935.7123,Basic service
sdg,Oceania,primary,Hygiene,2017,18.88936,311095.9287,Basic service
sdg,Oceania,rural,Hygiene,2017,8.33189,275216.3166,Basic service
sdg,Oceania,secondary,Hygiene,2017,21.06759,322426.4724,Basic service
sdg,Oceania,urban,Hygiene,2017,5.83,54399.84589,Basic service
sdg,Oceania,total,Hygiene,2017,0,0,Insufficient data
sdg,Oceania,pre_primary,Hygiene,2017,0,0,Insufficient data
sdg,Oceania,primary,Hygiene,2017,0,0,Insufficient data
sdg,Oceania,rural,Hygiene,2017,0,0,Insufficient data
sdg,Oceania,secondary,Hygiene,2017,0,0,Insufficient data
sdg,Oceania,urban,Hygiene,2017,0,0,Insufficient data
sdg,Oceania,total,Hygiene,2017,37.18773,1575373.185,Limited service
sdg,Oceania,pre_primary,Hygiene,2017,37.62745,398435.9694,Limited service
sdg,Oceania,primary,Hygiene,2017,36.47494,600719.2404,Limited service
sdg,Oceania,rural,Hygiene,2017,40.53841,1339052.198,Limited service
sdg,Oceania,secondary,Hygiene,2017,38.76947,593342.7045,Limited service
sdg,Oceania,urban,Hygiene,2017,44.03,410844.7992,Limited service
sdg,Oceania,total,Hygiene,2017,43.95094,1861881.168,No service
sdg,Oceania,pre_primary,Hygiene,2017,46.32418,490525.3183,No service
sdg,Oceania,primary,Hygiene,2017,44.6357,735121.7994,No service
sdg,Oceania,rural,Hygiene,2017,51.1297,1688900.516,No service
sdg,Oceania,secondary,Hygiene,2017,40.16294,614668.8522,No service
sdg,Oceania,urban,Hygiene,2017,50.14,467857.3371,No service
sdg,Oceania,total,Sanitation,2017,48.56985,2057551.157,Basic service
sdg,Oceania,pre_primary,Sanitation,2017,42.90218,454289.9343,Basic service
sdg,Oceania,primary,Sanitation,2017,48.14428,792905.8894,Basic service
sdg,Oceania,secondary,Sanitation,2017,67.60187,1034604.672,Basic service
sdg,Oceania,total,Sanitation,2017,0,0,Insufficient data
sdg,Oceania,pre_primary,Sanitation,2017,0,0,Insufficient data
sdg,Oceania,primary,Sanitation,2017,0,0,Insufficient data
sdg,Oceania,rural,Sanitation,2017,100,3303169,Insufficient data
sdg,Oceania,secondary,Sanitation,2017,0,0,Insufficient data
sdg,Oceania,urban,Sanitation,2017,100,933102,Insufficient data
sdg,Oceania,total,Sanitation,2017,11.81927,500696.6332,Limited service
sdg,Oceania,pre_primary,Sanitation,2017,14.02548,148515.41,Limited service
sdg,Oceania,primary,Sanitation,2017,11.93401,196545.5561,Limited service
sdg,Oceania,secondary,Sanitation,2017,10.85344,166105.1598,Limited service
sdg,Oceania,total,Sanitation,2017,39.61087,1678024.049,No service
sdg,Oceania,pre_primary,Sanitation,2017,43.07234,456091.696,No service
sdg,Oceania,primary,Sanitation,2017,39.92172,657485.5547,No service
sdg,Oceania,secondary,Sanitation,2017,21.54469,329728.1394,No service
sdg,Oceania,total,Hygiene,2018,18.79912,805053.7251,Basic service
sdg,Oceania,pre_primary,Hygiene,2018,15.98058,170119.4897,Basic service
sdg,Oceania,primary,Hygiene,2018,18.78638,312614.1421,Basic service
sdg,Oceania,rural,Hygiene,2018,8.33818,278159.2848,Basic service
sdg,Oceania,secondary,Hygiene,2018,21.06004,327234.0531,Basic service
sdg,Oceania,urban,Hygiene,2018,5.83,55176.75168,Basic service
sdg,Oceania,total,Hygiene,2018,0,0,Insufficient data
sdg,Oceania,pre_primary,Hygiene,2018,0,0,Insufficient data
sdg,Oceania,primary,Hygiene,2018,0,0,Insufficient data
sdg,Oceania,rural,Hygiene,2018,0,0,Insufficient data
sdg,Oceania,secondary,Hygiene,2018,0,0,Insufficient data
sdg,Oceania,urban,Hygiene,2018,0,0,Insufficient data
sdg,Oceania,total,Hygiene,2018,37.18433,1592382.328,Limited service
sdg,Oceania,pre_primary,Hygiene,2018,37.62644,400548.1083,Limited service
sdg,Oceania,primary,Hygiene,2018,36.46947,606869.1378,Limited service
sdg,Oceania,rural,Hygiene,2018,40.52132,1351779.495,Limited service
sdg,Oceania,secondary,Hygiene,2018,38.76137,602279.9471,Limited service
sdg,Oceania,urban,Hygiene,2018,44.03,416712.2369,Limited service
sdg,Oceania,total,Hygiene,2018,44.01656,1884965.865,No service
sdg,Oceania,pre_primary,Hygiene,2018,46.39298,493871.3918,No service
sdg,Oceania,primary,Hygiene,2018,44.74415,744563.7202,No service
sdg,Oceania,rural,Hygiene,2018,51.1405,1706032.22,No service
sdg,Oceania,secondary,Hygiene,2018,40.17859,624300.9999,No service
sdg,Oceania,urban,Hygiene,2018,50.14,474538.9934,No service
sdg,Oceania,total,Sanitation,2018,48.50297,2077092.064,Basic service
sdg,Oceania,pre_primary,Sanitation,2018,42.84101,456059.2706,Basic service
sdg,Oceania,primary,Sanitation,2018,48.0472,799528.0411,Basic service
sdg,Oceania,secondary,Sanitation,2018,67.58793,1050191.375,Basic service
sdg,Oceania,total,Sanitation,2018,0,0,Insufficient data
sdg,Oceania,pre_primary,Sanitation,2018,0,0,Insufficient data
sdg,Oceania,primary,Sanitation,2018,0,0,Insufficient data
sdg,Oceania,rural,Sanitation,2018,100,3335971,Insufficient data
sdg,Oceania,secondary,Sanitation,2018,0,0,Insufficient data
sdg,Oceania,urban,Sanitation,2018,100,946428,Insufficient data
sdg,Oceania,total,Sanitation,2018,11.82973,506596.4729,Limited service
sdg,Oceania,pre_primary,Sanitation,2018,14.04652,149530.6454,Limited service
sdg,Oceania,primary,Sanitation,2018,11.95296,198902.8249,Limited service
sdg,Oceania,secondary,Sanitation,2018,10.85715,168699.9821,Limited service
sdg,Oceania,total,Sanitation,2018,39.6673,1698713.299,No service
sdg,Oceania,pre_primary,Sanitation,2018,43.11247,458949.084,No service
sdg,Oceania,primary,Sanitation,2018,39.99984,665616.1339,No service
sdg,Oceania,secondary,Sanitation,2018,21.55492,334923.6128,No service
sdg,Oceania,total,Hygiene,2019,18.36393,833956.9074,Basic service
sdg,Oceania,pre_primary,Hygiene,2019,15.94253,170558.7215,Basic service
sdg,Oceania,primary,Hygiene,2019,17.77095,336385.5355,Basic service
sdg,Oceania,rural,Hygiene,2019,8.30762,294982.8835,Basic service
sdg,Oceania,secondary,Hygiene,2019,21.06186,332471.2853,Basic service
sdg,Oceania,urban,Hygiene,2019,5.83,57747.60675,Basic service
sdg,Oceania,total,Hygiene,2019,0,0,Insufficient data
sdg,Oceania,pre_primary,Hygiene,2019,0,0,Insufficient data
sdg,Oceania,primary,Hygiene,2019,0,0,Insufficient data
sdg,Oceania,rural,Hygiene,2019,0,0,Insufficient data
sdg,Oceania,secondary,Hygiene,2019,0,0,Insufficient data
sdg,Oceania,urban,Hygiene,2019,0,0,Insufficient data
sdg,Oceania,total,Hygiene,2019,37.48374,1702239.995,Limited service
sdg,Oceania,pre_primary,Hygiene,2019,37.62934,402571.8617,Limited service
sdg,Oceania,primary,Hygiene,2019,37.22984,704722.0672,Limited service
sdg,Oceania,rural,Hygiene,2019,40.60432,1441758.588,Limited service
sdg,Oceania,secondary,Hygiene,2019,38.74985,611684.6141,Limited service
sdg,Oceania,urban,Hygiene,2019,44.03,436128.1454,Limited service
sdg,Oceania,total,Hygiene,2019,44.15233,2005079.097,No service
sdg,Oceania,pre_primary,Hygiene,2019,46.42813,496704.4372,No service
sdg,Oceania,primary,Hygiene,2019,44.99922,851788.3974,No service
sdg,Oceania,rural,Hygiene,2019,51.08807,1814010.529,No service
sdg,Oceania,secondary,Hygiene,2019,40.18829,634391.1008,No service
sdg,Oceania,urban,Hygiene,2019,50.14,496649.229,No service
sdg,Oceania,total,Sanitation,2019,48.33031,2194812.979,Basic service
sdg,Oceania,pre_primary,Sanitation,2019,42.81219,458019.8037,Basic service
sdg,Oceania,primary,Sanitation,2019,47.64114,901797.1609,Basic service
sdg,Oceania,secondary,Sanitation,2019,67.57584,1066716.455,Basic service
sdg,Oceania,total,Sanitation,2019,0,0,Insufficient data
sdg,Oceania,pre_primary,Sanitation,2019,0,0,Insufficient data
sdg,Oceania,primary,Sanitation,2019,0,0,Insufficient data
sdg,Oceania,rural,Sanitation,2019,100,3550752,Insufficient data
sdg,Oceania,secondary,Sanitation,2019,0,0,Insufficient data
sdg,Oceania,urban,Sanitation,2019,100,990525,Insufficient data
sdg,Oceania,total,Sanitation,2019,11.85413,538328.9246,Limited service
sdg,Oceania,pre_primary,Sanitation,2019,14.05643,150380.5758,Limited service
sdg,Oceania,primary,Sanitation,2019,11.97957,226760.7726,Limited service
sdg,Oceania,secondary,Sanitation,2019,10.86271,171472.9678,Limited service
sdg,Oceania,total,Sanitation,2019,39.81555,1808134.096,No service
sdg,Oceania,pre_primary,Sanitation,2019,43.13138,461434.5797,No service
sdg,Oceania,primary,Sanitation,2019,40.37929,764337.9942,No service
sdg,Oceania,secondary,Sanitation,2019,21.56145,340357.547,No service
sdg,Oceania,total,Hygiene,2020,18.67857,815390.8405,Basic service
sdg,Oceania,pre_primary,Hygiene,2020,15.8935,170970.7819,Basic service
sdg,Oceania,primary,Hygiene,2020,18.55916,312997.018,Basic service
sdg,Oceania,rural,Hygiene,2020,8.33513,282849.3956,Basic service
sdg,Oceania,secondary,Hygiene,2020,21.0673,337744.6462,Basic service
sdg,Oceania,urban,Hygiene,2020,5.83,56662.99356,Basic service
sdg,Oceania,total,Hygiene,2020,0,0,Insufficient data
sdg,Oceania,pre_primary,Hygiene,2020,0,0,Insufficient data
sdg,Oceania,primary,Hygiene,2020,0,0,Insufficient data
sdg,Oceania,rural,Hygiene,2020,0,0,Insufficient data
sdg,Oceania,secondary,Hygiene,2020,0,0,Insufficient data
sdg,Oceania,urban,Hygiene,2020,0,0,Insufficient data
sdg,Oceania,total,Hygiene,2020,37.23865,1625609.213,Limited service
sdg,Oceania,pre_primary,Hygiene,2020,37.69518,405497.554,Limited service
sdg,Oceania,primary,Hygiene,2020,36.51786,615867.5078,Limited service
sdg,Oceania,rural,Hygiene,2020,40.52961,1375356.903,Limited service
sdg,Oceania,secondary,Hygiene,2020,38.75578,621321.0876,Limited service
sdg,Oceania,urban,Hygiene,2020,44.03,427936.8044,Limited service
sdg,Oceania,total,Hygiene,2020,44.08278,1924381.863,No service
sdg,Oceania,pre_primary,Hygiene,2020,46.41133,499259.6436,No service
sdg,Oceania,primary,Hygiene,2020,44.92299,757618.5065,No service
sdg,Oceania,rural,Hygiene,2020,51.13526,1735255.669,No service
sdg,Oceania,secondary,Hygiene,2020,40.17692,644104.2968,No service
sdg,Oceania,urban,Hygiene,2020,50.14,487321.1835,No service
sdg,Oceania,total,Sanitation,2020,48.42614,2113985.991,Basic service
sdg,Oceania,pre_primary,Sanitation,2020,42.87249,461191.4195,Basic service
sdg,Oceania,primary,Sanitation,2020,47.8762,807424.0015,Basic service
sdg,Oceania,secondary,Sanitation,2020,67.58077,1083434.669,Basic service
sdg,Oceania,total,Sanitation,2020,0,0,Insufficient data
sdg,Oceania,pre_primary,Sanitation,2020,0,0,Insufficient data
sdg,Oceania,primary,Sanitation,2020,0,0,Insufficient data
sdg,Oceania,rural,Sanitation,2020,100,3393462,Insufficient data
sdg,Oceania,secondary,Sanitation,2020,0,0,Insufficient data
sdg,Oceania,urban,Sanitation,2020,100,971921,Insufficient data
sdg,Oceania,total,Sanitation,2020,11.84521,517088.8765,Limited service
sdg,Oceania,pre_primary,Sanitation,2020,14.03569,150985.8507,Limited service
sdg,Oceania,primary,Sanitation,2020,11.97746,201997.7448,Limited service
sdg,Oceania,secondary,Sanitation,2020,10.8649,174182.7962,Limited service
sdg,Oceania,total,Sanitation,2020,39.72864,1734306.965,No service
sdg,Oceania,pre_primary,Sanitation,2020,43.09182,463550.7299,No service
sdg,Oceania,primary,Sanitation,2020,40.14634,677061.2537,No service
sdg,Oceania,secondary,Sanitation,2020,21.55433,345552.535,No service
sdg,Oceania,total,Hygiene,2021,18.14211,861560.8603,Basic service
sdg,Oceania,pre_primary,Hygiene,2021,15.53274,186292.7238,Basic service
sdg,Oceania,primary,Hygiene,2021,17.61054,338569.7861,Basic service
sdg,Oceania,secondary,Hygiene,2021,21.02537,342095.5586,Basic service
sdg,Oceania,total,Hygiene,2021,0,0,Insufficient data
sdg,Oceania,pre_primary,Hygiene,2021,0,0,Insufficient data
sdg,Oceania,primary,Hygiene,2021,0,0,Insufficient data
sdg,Oceania,rural,Hygiene,2021,100,3708180,Insufficient data
sdg,Oceania,secondary,Hygiene,2021,0,0,Insufficient data
sdg,Oceania,urban,Hygiene,2021,100,1040775,Insufficient data
sdg,Oceania,total,Hygiene,2021,37.5988,1785550.5,Limited service
sdg,Oceania,pre_primary,Hygiene,2021,38.03976,456231.7248,Limited service
sdg,Oceania,primary,Hygiene,2021,37.18396,714876.8757,Limited service
sdg,Oceania,secondary,Hygiene,2021,38.73925,630311.2314,Limited service
sdg,Oceania,total,Hygiene,2021,44.25909,2101844.549,No service
sdg,Oceania,pre_primary,Hygiene,2021,46.4275,556830.5628,No service
sdg,Oceania,primary,Hygiene,2021,45.2055,869094.3018,No service
sdg,Oceania,secondary,Hygiene,2021,40.23538,654654.21,No service
sdg,Oceania,total,Sanitation,2021,48.21834,2289867.656,Basic service
sdg,Oceania,pre_primary,Sanitation,2021,43.09523,516864.797,Basic service
sdg,Oceania,primary,Sanitation,2021,47.45154,912275.3482,Basic service
sdg,Oceania,secondary,Sanitation,2021,67.52287,1098638.331,Basic service
sdg,Oceania,total,Sanitation,2021,0,0,Insufficient data
sdg,Oceania,pre_primary,Sanitation,2021,0,0,Insufficient data
sdg,Oceania,primary,Sanitation,2021,0,0,Insufficient data
sdg,Oceania,rural,Sanitation,2021,100,3708180,Insufficient data
sdg,Oceania,secondary,Sanitation,2021,0,0,Insufficient data
sdg,Oceania,urban,Sanitation,2021,100,1040775,Insufficient data
sdg,Oceania,total,Sanitation,2021,11.85946,563200.486,Limited service
sdg,Oceania,pre_primary,Sanitation,2021,13.95909,167419.0581,Limited service
sdg,Oceania,primary,Sanitation,2021,12.02839,231250.7098,Limited service
sdg,Oceania,secondary,Sanitation,2021,10.88541,177112.2037,Limited service
sdg,Oceania,total,Sanitation,2021,39.9222,1895887.858,No service
sdg,Oceania,pre_primary,Sanitation,2021,42.94568,515071.1907,No service
sdg,Oceania,primary,Sanitation,2021,40.52007,779014.9421,No service
sdg,Oceania,secondary,Sanitation,2021,21.59172,351310.4648,No service
sdg,Sub-Saharan Africa,total,Hygiene,2000,100,243731175,Insufficient data
sdg,Sub-Saharan Africa,pre_primary,Hygiene,2000,100,49992246,Insufficient data
sdg,Sub-Saharan Africa,primary,Hygiene,2000,100,105223815,Insufficient data
sdg,Sub-Saharan Africa,rural,Hygiene,2000,100,167867345,Insufficient data
sdg,Sub-Saharan Africa,secondary,Hygiene,2000,100,88515116,Insufficient data
sdg,Sub-Saharan Africa,urban,Hygiene,2000,100,75863838,Insufficient data
sdg,Sub-Saharan Africa,total,Sanitation,2000,100,243731175,Insufficient data
sdg,Sub-Saharan Africa,pre_primary,Sanitation,2000,100,49992246,Insufficient data
sdg,Sub-Saharan Africa,primary,Sanitation,2000,100,105223815,Insufficient data
sdg,Sub-Saharan Africa,rural,Sanitation,2000,100,167867345,Insufficient data
sdg,Sub-Saharan Africa,secondary,Sanitation,2000,100,88515116,Insufficient data
sdg,Sub-Saharan Africa,urban,Sanitation,2000,100,75863838,Insufficient data
sdg,Sub-Saharan Africa,total,Hygiene,2001,100,249496957,Insufficient data
sdg,Sub-Saharan Africa,pre_primary,Hygiene,2001,100,51206926,Insufficient data
sdg,Sub-Saharan Africa,primary,Hygiene,2001,100,107385276,Insufficient data
sdg,Sub-Saharan Africa,rural,Hygiene,2001,100,170843882,Insufficient data
sdg,Sub-Saharan Africa,secondary,Hygiene,2001,100,90904750,Insufficient data
sdg,Sub-Saharan Africa,urban,Hygiene,2001,100,78653079,Insufficient data
sdg,Sub-Saharan Africa,total,Sanitation,2001,100,249496957,Insufficient data
sdg,Sub-Saharan Africa,pre_primary,Sanitation,2001,100,51206926,Insufficient data
sdg,Sub-Saharan Africa,primary,Sanitation,2001,100,107385276,Insufficient data
sdg,Sub-Saharan Africa,rural,Sanitation,2001,100,170843882,Insufficient data
sdg,Sub-Saharan Africa,secondary,Sanitation,2001,100,90904750,Insufficient data
sdg,Sub-Saharan Africa,urban,Sanitation,2001,100,78653079,Insufficient data
sdg,Sub-Saharan Africa,total,Hygiene,2002,100,255561226,Insufficient data
sdg,Sub-Saharan Africa,pre_primary,Hygiene,2002,100,52725689,Insufficient data
sdg,Sub-Saharan Africa,primary,Hygiene,2002,100,109823651,Insufficient data
sdg,Sub-Saharan Africa,rural,Hygiene,2002,100,173927811,Insufficient data
sdg,Sub-Saharan Africa,secondary,Hygiene,2002,100,93011884,Insufficient data
sdg,Sub-Saharan Africa,urban,Hygiene,2002,100,81633423,Insufficient data
sdg,Sub-Saharan Africa,total,Sanitation,2002,100,255561226,Insufficient data
sdg,Sub-Saharan Africa,pre_primary,Sanitation,2002,100,52725689,Insufficient data
sdg,Sub-Saharan Africa,primary,Sanitation,2002,100,109823651,Insufficient data
sdg,Sub-Saharan Africa,rural,Sanitation,2002,100,173927811,Insufficient data
sdg,Sub-Saharan Africa,secondary,Sanitation,2002,100,93011884,Insufficient data
sdg,Sub-Saharan Africa,urban,Sanitation,2002,100,81633423,Insufficient data
sdg,Sub-Saharan Africa,total,Hygiene,2003,100,261960739,Insufficient data
sdg,Sub-Saharan Africa,pre_primary,Hygiene,2003,100,54277723,Insufficient data
sdg,Sub-Saharan Africa,primary,Hygiene,2003,100,112518358,Insufficient data
sdg,Sub-Saharan Africa,rural,Hygiene,2003,100,177196769,Insufficient data
